task_type,selection_role,condition,run_id,source_dataset,model_name,retain_mechanism,reinforcement_repeats,sample_count,timestamp,source_persona_a,source_persona_b
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T115253Z_6ae7e775,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T11:52:53.713046+00:00,ESTJ,ENFJ
ifeval,A_history_to_B,A_history_to_B,persona_20260411T114700Z_7da922b1,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T11:47:56.770167+00:00,ESTJ,ENFJ
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T115106Z_476892b1,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T11:52:09.963144+00:00,ESTJ,ENFJ
ifeval,B_history_to_B,B_history_to_B,persona_20260411T115237Z_c3ba2a0b,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T11:52:37.463072+00:00,ESTJ,ENFJ
ifeval,B_only,B_only,persona_20260410T043707Z_bdcedde1,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:38:08.326832+00:00,ENFJ,ENFJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T115305Z_04e79fcf,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T11:53:05.261800+00:00,ESTJ,ENFJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T135126Z_537b3ca6,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T13:54:14.779135+00:00,ESTJ,ISFJ
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T135636Z_04beb906,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T13:59:24.028775+00:00,ESTJ,ISFJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T140221Z_3f604f2f,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T14:02:21.465811+00:00,ESTJ,ISFJ
mbti_mcq,B_only,B_only,persona_20260410T043815Z_66a04929,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:39:50.109713+00:00,ISFJ,ISFJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T140247Z_8fdde6fe,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T14:02:47.847434+00:00,ESTJ,ISFJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T135422Z_2ca023b3,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T13:55:11.626843+00:00,ESTJ,ISFJ
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T135931Z_2b46d5a6,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:00:44.190839+00:00,ESTJ,ISFJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T140228Z_d6b89090,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:02:28.259752+00:00,ESTJ,ISFJ
machine_mindset,B_only,B_only,persona_20260410T043956Z_94953cd7,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:40:32.989886+00:00,ISFJ,ISFJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T140255Z_f8302902,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:02:55.724953+00:00,ESTJ,ISFJ
ifeval,A_history_to_B,A_history_to_B,persona_20260411T135522Z_2b6fbb71,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T13:56:29.470179+00:00,ESTJ,ISFJ
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T140055Z_160cc56d,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:02:13.347701+00:00,ESTJ,ISFJ
ifeval,B_history_to_B,B_history_to_B,persona_20260411T140239Z_9cba9378,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T14:02:39.598306+00:00,ESTJ,ISFJ
ifeval,B_only,B_only,persona_20260410T044043Z_25472c73,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:41:36.829511+00:00,ISFJ,ISFJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T140306Z_53553779,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T14:03:06.583635+00:00,ESTJ,ISFJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T154501Z_d0b87200,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T15:48:39.716957+00:00,ESTJ,ENTJ
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T155116Z_68c5fb51,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T15:53:52.797507+00:00,ESTJ,ENTJ
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T155607Z_f883642f,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T15:56:07.863164+00:00,ESTJ,ENTJ
mbti_mcq,B_only,B_only,persona_20260410T044143Z_ae3a3961,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:43:15.825228+00:00,ENTJ,ENTJ
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T155633Z_b2b73c30,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T15:56:34.123042+00:00,ESTJ,ENTJ
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T154846Z_1e5c590d,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T15:49:44.698409+00:00,ESTJ,ENTJ
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T155359Z_a3742d5f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T15:54:45.339553+00:00,ESTJ,ENTJ
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T155614Z_2a287378,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T15:56:14.791641+00:00,ESTJ,ENTJ
machine_mindset,B_only,B_only,persona_20260410T044322Z_4a327fe0,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:43:53.800651+00:00,ENTJ,ENTJ
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T155641Z_b9937e07,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T15:56:41.169438+00:00,ESTJ,ENTJ
ifeval,A_history_to_B,A_history_to_B,persona_20260411T154956Z_84897e61,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T15:51:08.802766+00:00,ESTJ,ENTJ
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T155456Z_cf46f61b,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T15:56:00.183227+00:00,ESTJ,ENTJ
ifeval,B_history_to_B,B_history_to_B,persona_20260411T155625Z_4864096b,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T15:56:25.928684+00:00,ESTJ,ENTJ
ifeval,B_only,B_only,persona_20260410T044405Z_2b545982,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:44:52.827520+00:00,ENTJ,ENTJ
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T155652Z_b995f9e6,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T15:56:52.269498+00:00,ESTJ,ENTJ
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T172019Z_d05e2eef,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T17:22:33.874161+00:00,ESTJ,ENTP
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T172447Z_e5f10337,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T17:27:39.390817+00:00,ESTJ,ENTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T173024Z_a72349d9,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T17:30:24.234201+00:00,ESTJ,ENTP
mbti_mcq,B_only,B_only,persona_20260410T044500Z_4f57f0a8,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:46:22.820941+00:00,ENTP,ENTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T173048Z_59d86c10,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T17:30:48.401742+00:00,ESTJ,ENTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T172240Z_8b5e1c7d,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T17:23:26.890184+00:00,ESTJ,ENTP
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T172745Z_fd57fe5c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T17:28:42.965989+00:00,ESTJ,ENTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T173031Z_61bd46fb,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T17:30:31.175006+00:00,ESTJ,ENTP
machine_mindset,B_only,B_only,persona_20260410T044630Z_345f59a8,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:47:02.147973+00:00,ENTP,ENTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T173055Z_d7a924a9,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T17:30:55.432088+00:00,ESTJ,ENTP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T172337Z_08dc998e,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T17:24:40.292157+00:00,ESTJ,ENTP
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T172854Z_ec9bfb18,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T17:30:16.971961+00:00,ESTJ,ENTP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T173041Z_d9e9ca80,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T17:30:41.272471+00:00,ESTJ,ENTP
ifeval,B_only,B_only,persona_20260410T044713Z_521c9ce7,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:48:06.329708+00:00,ENTP,ENTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T173105Z_e683a460,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T17:31:05.556510+00:00,ESTJ,ENTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T184027Z_6ba2c27d,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T18:42:50.950871+00:00,ESTJ,ESTP
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T184509Z_ab0b5815,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T18:47:31.997784+00:00,ESTJ,ESTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T184929Z_1494ac34,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T18:49:29.657560+00:00,ESTJ,ESTP
mbti_mcq,B_only,B_only,persona_20260410T044813Z_e70ff536,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:49:58.464405+00:00,ESTP,ESTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T184953Z_bb6df49c,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T18:49:53.921856+00:00,ESTJ,ESTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T184257Z_9ca8c217,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T18:43:39.481057+00:00,ESTJ,ESTP
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T184738Z_33292e5c,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T18:48:14.745641+00:00,ESTJ,ESTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T184936Z_683d992b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T18:49:36.661546+00:00,ESTJ,ESTP
machine_mindset,B_only,B_only,persona_20260410T045004Z_b35d998a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:50:38.798956+00:00,ESTP,ESTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T185000Z_c9d8974a,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T18:50:00.986961+00:00,ESTJ,ESTP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T184349Z_64c61c8e,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T18:45:02.462314+00:00,ESTJ,ESTP
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T184824Z_de041a98,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T18:49:22.748803+00:00,ESTJ,ESTP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T184946Z_1409c6a5,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T18:49:46.753595+00:00,ESTJ,ESTP
ifeval,B_only,B_only,persona_20260410T045048Z_742e9468,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:51:43.505510+00:00,ESTP,ESTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T185011Z_d7e77ac4,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T18:50:11.063981+00:00,ESTJ,ESTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T194851Z_4eee34cf,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T19:50:52.592811+00:00,ESTJ,ISTP
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T195249Z_a67eb500,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T19:54:35.862933+00:00,ESTJ,ISTP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T195650Z_d978500c,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T19:56:50.608135+00:00,ESTJ,ISTP
mbti_mcq,B_only,B_only,persona_20260410T045149Z_81d3fb2a,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:53:08.811080+00:00,ISTP,ISTP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T195714Z_c4b380f7,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T19:57:14.784642+00:00,ESTJ,ISTP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T195059Z_02aec89e,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T19:51:39.578467+00:00,ESTJ,ISTP
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T195442Z_a9e65d04,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T19:55:19.847255+00:00,ESTJ,ISTP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T195657Z_120fd957,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T19:56:57.575640+00:00,ESTJ,ISTP
machine_mindset,B_only,B_only,persona_20260410T045314Z_c394afb1,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:53:43.797326+00:00,ISTP,ISTP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T195721Z_51633b2b,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T19:57:21.769986+00:00,ESTJ,ISTP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T195149Z_9a3d7e9c,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T19:52:41.656277+00:00,ESTJ,ISTP
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T195529Z_b7ce91bf,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T19:56:43.674522+00:00,ESTJ,ISTP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T195707Z_a24aa66d,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T19:57:07.667161+00:00,ESTJ,ISTP
ifeval,B_only,B_only,persona_20260410T045354Z_ffc1d7d9,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:54:46.906493+00:00,ISTP,ISTP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T195731Z_e262a7d5,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T19:57:31.894888+00:00,ESTJ,ISTP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T204014Z_5a788b7d,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T20:42:04.725231+00:00,ESTJ,ISFP
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T204351Z_5560979f,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T20:45:31.850799+00:00,ESTJ,ISFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T204720Z_7af0e34a,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T20:47:21.048421+00:00,ESTJ,ISFP
mbti_mcq,B_only,B_only,persona_20260410T045454Z_379c51fe,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:56:10.062268+00:00,ISFP,ISFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T204745Z_ec260f38,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T20:47:45.285110+00:00,ESTJ,ISFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T204211Z_4f089dde,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T20:42:47.231718+00:00,ESTJ,ISFP
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T204538Z_7a086761,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T20:46:10.724787+00:00,ESTJ,ISFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T204727Z_0a243d81,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T20:47:28.013252+00:00,ESTJ,ISFP
machine_mindset,B_only,B_only,persona_20260410T045615Z_063590c2,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:56:45.790328+00:00,ISFP,ISFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T204752Z_07642887,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T20:47:52.360691+00:00,ESTJ,ISFP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T204257Z_f4ed2d52,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T20:43:44.754745+00:00,ESTJ,ISFP
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T204620Z_fd152f1a,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T20:47:14.314176+00:00,ESTJ,ISFP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T204738Z_81f8a852,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T20:47:38.220530+00:00,ESTJ,ISFP
ifeval,B_only,B_only,persona_20260410T045655Z_8d5cdcbc,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:57:45.836195+00:00,ISFP,ISFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T204802Z_0d128aca,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T20:48:02.417538+00:00,ESTJ,ISFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T212313Z_32fe1385,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T21:25:32.430844+00:00,ESTJ,ENFP
mbti_mcq,A_only,A_only,persona_20260410T051345Z_9e67313c,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T05:15:11.505667+00:00,ESTJ,ESTJ
mbti_mcq,A_summary_to_B,A_summary_to_B,persona_20260411T212750Z_32c58883,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T21:29:21.962536+00:00,ESTJ,ENFP
mbti_mcq,B_history_to_B,B_history_to_B,persona_20260411T213116Z_e56c6b16,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T21:31:16.644819+00:00,ESTJ,ENFP
mbti_mcq,B_only,B_only,persona_20260410T045752Z_dc4b18d2,mbti_questions,gemini-2.5-flash-lite,none,0,93,2026-04-10T04:59:14.841676+00:00,ENFP,ENFP
mbti_mcq,B_summary_to_B,B_summary_to_B,persona_20260411T213140Z_948d589a,mbti_questions,gemini-2.5-flash-lite,summary,1,93,2026-04-11T21:31:40.919267+00:00,ESTJ,ENFP
machine_mindset,A_history_to_B,A_history_to_B,persona_20260411T212539Z_2812f018,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T21:26:33.771769+00:00,ESTJ,ENFP
machine_mindset,A_only,A_only,persona_20260410T051517Z_b9a2d058,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:15:52.831863+00:00,ESTJ,ESTJ
machine_mindset,A_summary_to_B,A_summary_to_B,persona_20260411T212928Z_4c9b7743,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T21:30:02.855254+00:00,ESTJ,ENFP
machine_mindset,B_history_to_B,B_history_to_B,persona_20260411T213123Z_2b233338,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,history,1,30,2026-04-11T21:31:23.657638+00:00,ESTJ,ENFP
machine_mindset,B_only,B_only,persona_20260410T045921Z_f86a5d6f,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,none,0,30,2026-04-10T04:59:53.906993+00:00,ENFP,ENFP
machine_mindset,B_summary_to_B,B_summary_to_B,persona_20260411T213147Z_c6816e70,machine_mindset_self_awareness_eval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T21:31:47.944650+00:00,ESTJ,ENFP
ifeval,A_history_to_B,A_history_to_B,persona_20260411T212643Z_95dcc56f,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T21:27:43.664383+00:00,ESTJ,ENFP
ifeval,A_only,A_only,persona_20260410T051602Z_73ae58d0,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:16:56.609372+00:00,ESTJ,ESTJ
ifeval,A_summary_to_B,A_summary_to_B,persona_20260411T213012Z_6c7146f9,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T21:31:09.312740+00:00,ESTJ,ENFP
ifeval,B_history_to_B,B_history_to_B,persona_20260411T213133Z_43b88e20,ifeval,gemini-2.5-flash-lite,history,1,30,2026-04-11T21:31:33.775827+00:00,ESTJ,ENFP
ifeval,B_only,B_only,persona_20260410T050003Z_974042aa,ifeval,gemini-2.5-flash-lite,none,0,30,2026-04-10T05:00:57.265233+00:00,ENFP,ENFP
ifeval,B_summary_to_B,B_summary_to_B,persona_20260411T213158Z_6f12c395,ifeval,gemini-2.5-flash-lite,summary,1,30,2026-04-11T21:31:58.141593+00:00,ESTJ,ENFP
mbti_mcq,A_history_to_B,A_history_to_B,persona_20260411T215444Z_dd252520,mbti_questions,gemini-2.5-flash-lite,history,1,93,2026-04-11T21:56:29.778486+00:00,ESTJ,ISTJ
