persona_a,persona_b,pair_id,task_type,retain_mechanism,switch_condition,matched_control_condition,n_common_samples,primary_metric_name,primary_switch_value,primary_control_value,primary_gap_abs,scs_metric_name,scs_value,rai_metric_name,rai_value,switch_reaches_target_b,final_type_switch,target_persona_b
INFP,ISTP,INFP_to_ISTP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7667,0.7,0.0667,scs_lexical_similarity_to_matched_b_control,0.4986,rai_lexical_gap,-0.0572,,,
INFP,ISFP,INFP_to_ISFP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.9032,rai_item_agreement_gap,0.043,False,INFP,ISFP
INFP,ISFP,INFP_to_ISFP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.8495,rai_item_agreement_gap,0.0538,False,INFP,ISFP
INFP,ISFP,INFP_to_ISFP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7377,0.746,0.0083,scs_predicted_agreement_with_matched_b_control,0.1667,mean_rai_margin_a_minus_target,0.0134,,,
INFP,ISFP,INFP_to_ISFP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6768,0.7373,0.0605,scs_predicted_agreement_with_matched_b_control,0.3667,mean_rai_margin_a_minus_target,-0.0134,,,
INFP,ISFP,INFP_to_ISFP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6667,0.6667,0.0,scs_lexical_similarity_to_matched_b_control,0.5497,rai_lexical_gap,-0.0783,,,
INFP,ISFP,INFP_to_ISFP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6667,0.7,0.0333,scs_lexical_similarity_to_matched_b_control,0.5325,rai_lexical_gap,-0.0448,,,
INFP,ENFP,INFP_to_ENFP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,1.0,0.25,scs_item_agreement_with_matched_b_control,0.7957,rai_item_agreement_gap,0.1075,False,INFP,ENFP
INFP,ENFP,INFP_to_ENFP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9032,rai_item_agreement_gap,-0.1183,True,ENFP,ENFP
INFP,ENFP,INFP_to_ENFP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7159,0.6953,0.0206,scs_predicted_agreement_with_matched_b_control,0.2667,mean_rai_margin_a_minus_target,0.0187,,,
INFP,ENFP,INFP_to_ENFP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.694,0.6762,0.0178,scs_predicted_agreement_with_matched_b_control,0.3667,mean_rai_margin_a_minus_target,-0.0189,,,
INFP,ENFP,INFP_to_ENFP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6667,0.6667,0.0,scs_lexical_similarity_to_matched_b_control,0.4903,rai_lexical_gap,-0.0467,,,
INFP,ENFP,INFP_to_ENFP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7,0.7333,0.0333,scs_lexical_similarity_to_matched_b_control,0.4436,rai_lexical_gap,-0.0363,,,
INFP,ISTJ,INFP_to_ISTJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.25,1.0,0.75,scs_item_agreement_with_matched_b_control,0.3011,rai_item_agreement_gap,0.6344,False,INFP,ISTJ
INFP,ISTJ,INFP_to_ISTJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9785,rai_item_agreement_gap,-0.6774,True,ISTJ,ISTJ
INFP,ISTJ,INFP_to_ISTJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6734,0.7932,0.1198,scs_predicted_agreement_with_matched_b_control,0.1,mean_rai_margin_a_minus_target,0.0558,,,
INFP,ISTJ,INFP_to_ISTJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7472,0.7541,0.0069,scs_predicted_agreement_with_matched_b_control,0.6,mean_rai_margin_a_minus_target,-0.0893,,,
INFP,ISTJ,INFP_to_ISTJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.6,0.0,scs_lexical_similarity_to_matched_b_control,0.537,rai_lexical_gap,-0.0488,,,
INFP,ISTJ,INFP_to_ISTJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7,0.7,0.0,scs_lexical_similarity_to_matched_b_control,0.496,rai_lexical_gap,-0.0157,,,
INFP,INTP,INFP_to_INTP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.6237,rai_item_agreement_gap,0.3118,False,INFP,INTP
INFP,INTP,INFP_to_INTP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,0.75,0.25,scs_item_agreement_with_matched_b_control,0.8387,rai_item_agreement_gap,-0.1183,True,INTP,INTP
INFP,INTP,INFP_to_INTP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7255,0.7412,0.0157,scs_predicted_agreement_with_matched_b_control,0.0667,mean_rai_margin_a_minus_target,-0.0151,,,
INFP,INTP,INFP_to_INTP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7313,0.7356,0.0043,scs_predicted_agreement_with_matched_b_control,0.4,mean_rai_margin_a_minus_target,-0.0659,,,
INFP,INTP,INFP_to_INTP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6333,0.6333,0.0,scs_lexical_similarity_to_matched_b_control,0.5446,rai_lexical_gap,-0.0812,,,
INFP,INTP,INFP_to_INTP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6333,0.6333,0.0,scs_lexical_similarity_to_matched_b_control,0.452,rai_lexical_gap,0.0027,,,
INFP,ESFJ,INFP_to_ESFJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.25,1.0,0.75,scs_item_agreement_with_matched_b_control,0.4516,rai_item_agreement_gap,0.4731,False,INFP,ESFJ
INFP,ESFJ,INFP_to_ESFJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9247,rai_item_agreement_gap,-0.4624,True,ESFJ,ESFJ
INFP,ESFJ,INFP_to_ESFJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6862,0.7263,0.0401,scs_predicted_agreement_with_matched_b_control,0.2,mean_rai_margin_a_minus_target,0.0616,,,
INFP,ESFJ,INFP_to_ESFJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7157,0.701,0.0147,scs_predicted_agreement_with_matched_b_control,0.3333,mean_rai_margin_a_minus_target,-0.0509,,,
INFP,ESFJ,INFP_to_ESFJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.5667,0.0333,scs_lexical_similarity_to_matched_b_control,0.427,rai_lexical_gap,0.05,,,
INFP,ESFJ,INFP_to_ESFJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6667,0.7,0.0333,scs_lexical_similarity_to_matched_b_control,0.4395,rai_lexical_gap,-0.0205,,,
INFP,ESTJ,INFP_to_ESTJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.0,1.0,1.0,scs_item_agreement_with_matched_b_control,0.1613,rai_item_agreement_gap,0.7419,False,INFP,ESTJ
INFP,ESTJ,INFP_to_ESTJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.914,rai_item_agreement_gap,-0.7419,True,ESTJ,ESTJ
INFP,ESTJ,INFP_to_ESTJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7056,0.7676,0.062,scs_predicted_agreement_with_matched_b_control,0.2333,mean_rai_margin_a_minus_target,-0.0669,,,
INFP,ESTJ,INFP_to_ESTJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7153,0.7417,0.0264,scs_predicted_agreement_with_matched_b_control,0.3333,mean_rai_margin_a_minus_target,-0.1012,,,
INFP,ESTJ,INFP_to_ESTJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.7,0.1,scs_lexical_similarity_to_matched_b_control,0.4909,rai_lexical_gap,-0.0407,,,
INFP,ESTJ,INFP_to_ESTJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7,0.7667,0.0667,scs_lexical_similarity_to_matched_b_control,0.4776,rai_lexical_gap,-0.0206,,,
ESFJ,INTJ,ESFJ_to_INTJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.25,1.0,0.75,scs_item_agreement_with_matched_b_control,0.4301,rai_item_agreement_gap,0.5054,False,ESFJ,INTJ
ESFJ,INTJ,ESFJ_to_INTJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9032,rai_item_agreement_gap,-0.4946,True,INTJ,INTJ
ESFJ,INTJ,ESFJ_to_INTJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7064,0.7631,0.0567,scs_predicted_agreement_with_matched_b_control,0.0667,mean_rai_margin_a_minus_target,0.0412,,,
ESFJ,INTJ,ESFJ_to_INTJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.724,0.7487,0.0247,scs_predicted_agreement_with_matched_b_control,0.3333,mean_rai_margin_a_minus_target,-0.069,,,
ESFJ,INTJ,ESFJ_to_INTJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6333,0.6333,0.0,scs_lexical_similarity_to_matched_b_control,0.4918,rai_lexical_gap,-0.0404,,,
ESFJ,INTJ,ESFJ_to_INTJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7333,0.6667,0.0666,scs_lexical_similarity_to_matched_b_control,0.4814,rai_lexical_gap,-0.0641,,,
ESFJ,ESFP,ESFJ_to_ESFP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.6882,rai_item_agreement_gap,0.2258,False,ESFJ,ESFP
ESFJ,ESFP,ESFJ_to_ESFP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.8495,rai_item_agreement_gap,-0.1828,False,ENFP,ESFP
ESFJ,ESFP,ESFJ_to_ESFP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6793,0.663,0.0163,scs_predicted_agreement_with_matched_b_control,0.2,mean_rai_margin_a_minus_target,0.0392,,,
ESFJ,ESFP,ESFJ_to_ESFP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6543,0.6405,0.0138,scs_predicted_agreement_with_matched_b_control,0.4333,mean_rai_margin_a_minus_target,-0.0355,,,
ESFJ,ESFP,ESFJ_to_ESFP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6667,0.6333,0.0334,scs_lexical_similarity_to_matched_b_control,0.4698,rai_lexical_gap,0.0062,,,
ESFJ,ESFP,ESFJ_to_ESFP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7333,0.6667,0.0666,scs_lexical_similarity_to_matched_b_control,0.4846,rai_lexical_gap,-0.0655,,,
ESFJ,INFJ,ESFJ_to_INFJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,1.0,0.5,scs_item_agreement_with_matched_b_control,0.6237,rai_item_agreement_gap,0.2473,False,ESFJ,INFJ
ESFJ,INFJ,ESFJ_to_INFJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9677,rai_item_agreement_gap,-0.4516,True,INFJ,INFJ
ESFJ,INFJ,ESFJ_to_INFJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6868,0.7556,0.0688,scs_predicted_agreement_with_matched_b_control,0.1,mean_rai_margin_a_minus_target,0.0431,,,
ESFJ,INFJ,ESFJ_to_INFJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7305,0.76,0.0295,scs_predicted_agreement_with_matched_b_control,0.3,mean_rai_margin_a_minus_target,-0.0225,,,
ESFJ,INFJ,ESFJ_to_INFJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6333,0.6333,0.0,scs_lexical_similarity_to_matched_b_control,0.5183,rai_lexical_gap,-0.0812,,,
ESFJ,INFJ,ESFJ_to_INFJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6667,0.6667,0.0,scs_lexical_similarity_to_matched_b_control,0.462,rai_lexical_gap,-0.0143,,,
ESFJ,ENFJ,ESFJ_to_ENFJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,1.0,0.25,scs_item_agreement_with_matched_b_control,0.871,rai_item_agreement_gap,0.0538,False,ESFJ,ENFJ
ESFJ,ENFJ,ESFJ_to_ENFJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.957,rai_item_agreement_gap,-0.1613,True,ENFJ,ENFJ
ESFJ,ENFJ,ESFJ_to_ENFJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7278,0.771,0.0432,scs_predicted_agreement_with_matched_b_control,0.2333,mean_rai_margin_a_minus_target,0.0148,,,
ESFJ,ENFJ,ESFJ_to_ENFJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7166,0.7657,0.0491,scs_predicted_agreement_with_matched_b_control,0.2667,mean_rai_margin_a_minus_target,-0.0182,,,
ESFJ,ENFJ,ESFJ_to_ENFJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.6,0.0,scs_lexical_similarity_to_matched_b_control,0.5244,rai_lexical_gap,-0.0824,,,
ESFJ,ENFJ,ESFJ_to_ENFJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6667,0.6333,0.0334,scs_lexical_similarity_to_matched_b_control,0.466,rai_lexical_gap,-0.0291,,,
ESFJ,ISFJ,ESFJ_to_ISFJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.75,1.0,0.25,scs_item_agreement_with_matched_b_control,0.7849,rai_item_agreement_gap,0.1075,False,ESFJ,ISFJ
ESFJ,ISFJ,ESFJ_to_ISFJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9247,rai_item_agreement_gap,-0.1935,True,ISFJ,ISFJ
ESFJ,ISFJ,ESFJ_to_ISFJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7429,0.7683,0.0254,scs_predicted_agreement_with_matched_b_control,0.1333,mean_rai_margin_a_minus_target,0.0097,,,
ESFJ,ISFJ,ESFJ_to_ISFJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7363,0.7472,0.0109,scs_predicted_agreement_with_matched_b_control,0.3,mean_rai_margin_a_minus_target,-0.0322,,,
ESFJ,ISFJ,ESFJ_to_ISFJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6667,0.5667,0.1,scs_lexical_similarity_to_matched_b_control,0.5365,rai_lexical_gap,-0.0997,,,
ESFJ,ISFJ,ESFJ_to_ISFJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7,0.6667,0.0333,scs_lexical_similarity_to_matched_b_control,0.4926,rai_lexical_gap,-0.0375,,,
ESFJ,ENTJ,ESFJ_to_ENTJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,0.75,0.25,scs_item_agreement_with_matched_b_control,0.5806,rai_item_agreement_gap,0.3441,False,ESFJ,ENTJ
ESFJ,ENTJ,ESFJ_to_ENTJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,0.75,0.25,scs_item_agreement_with_matched_b_control,0.914,rai_item_agreement_gap,-0.3763,True,ENTJ,ENTJ
ESFJ,ENTJ,ESFJ_to_ENTJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6838,0.7413,0.0575,scs_predicted_agreement_with_matched_b_control,0.0667,mean_rai_margin_a_minus_target,0.0502,,,
ESFJ,ENTJ,ESFJ_to_ENTJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.7155,0.6829,0.0326,scs_predicted_agreement_with_matched_b_control,0.3667,mean_rai_margin_a_minus_target,-0.0461,,,
ESFJ,ENTJ,ESFJ_to_ENTJ,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.6,0.0,scs_lexical_similarity_to_matched_b_control,0.4844,rai_lexical_gap,-0.0331,,,
ESFJ,ENTJ,ESFJ_to_ENTJ,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7667,0.7333,0.0334,scs_lexical_similarity_to_matched_b_control,0.4996,rai_lexical_gap,-0.0715,,,
ESFJ,ENTP,ESFJ_to_ENTP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.25,1.0,0.75,scs_item_agreement_with_matched_b_control,0.4194,rai_item_agreement_gap,0.5054,False,ESFJ,ENTP
ESFJ,ENTP,ESFJ_to_ENTP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9355,rai_item_agreement_gap,-0.4731,True,ENTP,ENTP
ESFJ,ENTP,ESFJ_to_ENTP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6925,0.7165,0.024,scs_predicted_agreement_with_matched_b_control,0.0333,mean_rai_margin_a_minus_target,0.0121,,,
ESFJ,ENTP,ESFJ_to_ENTP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6978,0.7022,0.0044,scs_predicted_agreement_with_matched_b_control,0.4,mean_rai_margin_a_minus_target,-0.092,,,
ESFJ,ENTP,ESFJ_to_ENTP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.5667,0.6,0.0333,scs_lexical_similarity_to_matched_b_control,0.4776,rai_lexical_gap,-0.0142,,,
ESFJ,ENTP,ESFJ_to_ENTP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7333,0.7,0.0333,scs_lexical_similarity_to_matched_b_control,0.4729,rai_lexical_gap,-0.04,,,
ESFJ,ESTP,ESFJ_to_ESTP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,0.75,0.25,scs_item_agreement_with_matched_b_control,0.5161,rai_item_agreement_gap,0.4086,False,ESFJ,ESTP
ESFJ,ESTP,ESFJ_to_ESTP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.871,rai_item_agreement_gap,-0.2903,True,ESTP,ESTP
ESFJ,ESTP,ESFJ_to_ESTP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6732,0.6872,0.014,scs_predicted_agreement_with_matched_b_control,0.2,mean_rai_margin_a_minus_target,0.0552,,,
ESFJ,ESTP,ESFJ_to_ESTP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6477,0.6395,0.0082,scs_predicted_agreement_with_matched_b_control,0.3667,mean_rai_margin_a_minus_target,-0.0475,,,
ESFJ,ESTP,ESFJ_to_ESTP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.7,0.6333,0.0667,scs_lexical_similarity_to_matched_b_control,0.4937,rai_lexical_gap,-0.0451,,,
ESFJ,ESTP,ESFJ_to_ESTP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7333,0.7667,0.0334,scs_lexical_similarity_to_matched_b_control,0.4793,rai_lexical_gap,-0.0708,,,
ESFJ,ISTP,ESFJ_to_ISTP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.25,1.0,0.75,scs_item_agreement_with_matched_b_control,0.4086,rai_item_agreement_gap,0.4946,False,ESFJ,ISTP
ESFJ,ISTP,ESFJ_to_ISTP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.9032,rai_item_agreement_gap,-0.5161,True,ISTP,ISTP
ESFJ,ISTP,ESFJ_to_ISTP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6977,0.6857,0.012,scs_predicted_agreement_with_matched_b_control,0.2,mean_rai_margin_a_minus_target,-0.0085,,,
ESFJ,ISTP,ESFJ_to_ISTP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6922,0.6581,0.0341,scs_predicted_agreement_with_matched_b_control,0.3333,mean_rai_margin_a_minus_target,-0.0511,,,
ESFJ,ISTP,ESFJ_to_ISTP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6333,0.6667,0.0334,scs_lexical_similarity_to_matched_b_control,0.5565,rai_lexical_gap,-0.0879,,,
ESFJ,ISTP,ESFJ_to_ISTP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7333,0.7,0.0333,scs_lexical_similarity_to_matched_b_control,0.508,rai_lexical_gap,-0.0902,,,
ESFJ,ISFP,ESFJ_to_ISFP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,0.75,0.25,scs_item_agreement_with_matched_b_control,0.5376,rai_item_agreement_gap,0.3548,False,ESFJ,ISFP
ESFJ,ISFP,ESFJ_to_ISFP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,0.75,0.75,0.0,scs_item_agreement_with_matched_b_control,0.914,rai_item_agreement_gap,-0.3656,False,INFP,ISFP
ESFJ,ISFP,ESFJ_to_ISFP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.7001,0.746,0.0459,scs_predicted_agreement_with_matched_b_control,0.1333,mean_rai_margin_a_minus_target,0.0476,,,
ESFJ,ISFP,ESFJ_to_ISFP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6784,0.7373,0.0589,scs_predicted_agreement_with_matched_b_control,0.2333,mean_rai_margin_a_minus_target,-0.047,,,
ESFJ,ISFP,ESFJ_to_ISFP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6,0.6667,0.0667,scs_lexical_similarity_to_matched_b_control,0.5499,rai_lexical_gap,-0.1082,,,
ESFJ,ISFP,ESFJ_to_ISFP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.6667,0.7,0.0333,scs_lexical_similarity_to_matched_b_control,0.4812,rai_lexical_gap,-0.042,,,
ESFJ,ENFP,ESFJ_to_ENFP,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,1.0,0.5,scs_item_agreement_with_matched_b_control,0.6129,rai_item_agreement_gap,0.2688,False,EXFJ,ENFP
ESFJ,ENFP,ESFJ_to_ENFP,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.914,rai_item_agreement_gap,-0.2796,True,ENFP,ENFP
ESFJ,ENFP,ESFJ_to_ENFP,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6977,0.6953,0.0024,scs_predicted_agreement_with_matched_b_control,0.2,mean_rai_margin_a_minus_target,0.0223,,,
ESFJ,ENFP,ESFJ_to_ENFP,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.6765,0.6762,0.0003,scs_predicted_agreement_with_matched_b_control,0.3667,mean_rai_margin_a_minus_target,-0.0565,,,
ESFJ,ENFP,ESFJ_to_ENFP,ifeval,history,A_history_to_B,B_history_to_B,30,strict_follow_all_rate,0.6333,0.6667,0.0334,scs_lexical_similarity_to_matched_b_control,0.5393,rai_lexical_gap,-0.0564,,,
ESFJ,ENFP,ESFJ_to_ENFP,ifeval,summary,A_summary_to_B,B_summary_to_B,30,strict_follow_all_rate,0.7,0.7333,0.0333,scs_lexical_similarity_to_matched_b_control,0.4661,rai_lexical_gap,-0.0475,,,
ESFJ,ISTJ,ESFJ_to_ISTJ,mbti_mcq,history,A_history_to_B,B_history_to_B,93,osr_letter_match_rate,0.5,1.0,0.5,scs_item_agreement_with_matched_b_control,0.6237,rai_item_agreement_gap,0.2151,False,ESFJ,ISTJ
ESFJ,ISTJ,ESFJ_to_ISTJ,mbti_mcq,summary,A_summary_to_B,B_summary_to_B,93,osr_letter_match_rate,1.0,1.0,0.0,scs_item_agreement_with_matched_b_control,0.957,rai_item_agreement_gap,-0.4516,True,ISTJ,ISTJ
ESFJ,ISTJ,ESFJ_to_ISTJ,machine_mindset,history,A_history_to_B,B_history_to_B,30,mean_target_similarity,0.6783,0.7932,0.1149,scs_predicted_agreement_with_matched_b_control,0.1,mean_rai_margin_a_minus_target,0.0483,,,
ESFJ,ISTJ,ESFJ_to_ISTJ,machine_mindset,summary,A_summary_to_B,B_summary_to_B,30,mean_target_similarity,0.763,0.7541,0.0089,scs_predicted_agreement_with_matched_b_control,0.2667,mean_rai_margin_a_minus_target,-0.0664,,,
